[#6X4:1]-[#1:2] 1.093447139862234 1.09 0.0033653208468925 0.004846255263582192
[#6X3:1]:[#6X3:2] 1.4010027914966718 1.39 0.00842691871708306 0.0067441852533574355
[#6X3:1]-[#1:2] 1.0874809393107654 1.08 0.0068609730075101915 0.004253205940596019
[#6X4:1]-[#6X4:2] 1.5337238920020375 1.53 0.007066412906107984 0.006733526810841025
[#6X4:1]-[#6X3:2] 1.5094868421052632 1.5 0.00794459235503546 0.00912001312458228
[#7:1]-[#1:2] 1.0186241134751772 1.02 0.00606868246573548 0.006650262815060265
[#6X3:1]-[#7X3:2] 1.3898727272727274 1.39 0.015926214165606127 0.014308707328101248
[#6X3:1]-[#6X3:2] 1.467639405204461 1.47 0.0158604801984909 0.010729279592726255
[#6:1]-[#7:2] 1.4776775431861804 1.46 0.013523096885087712 0.014750311185483849
[#6X4:1]-[#8X2H0:2] 1.4362896825396823 1.42 0.013740160672662911 0.010695711813676389
[#6:1]=[#8X1+0,#8X2+1:2] 1.2246681415929206 1.22 0.007614589654520684 0.00657136467621855
[#6X3:1]=[#7X2,#7X3+1:2] 1.3087978142076506 1.31 0.011790889518826727 0.007634200849265876
[#6X3:1]:[#7X2,#7X3+1:2] 1.338179190751445 1.34 0.006161240847588722 0.0064273472224624095
[#6X3:1]=[#6X3:2] 1.373211009174312 1.38 0.009724268945348566 0.008763323141566146
[#6X3:1](=[#8X1+0])-[#7X3:2] 1.3833703703703704 1.39 0.014137885665266586 0.009229370672929657
[#6X3a:1]-[#8X2H0:2] 1.3723954372623575 1.38 0.009400405410542993 0.007767008418636557
[#6X4:1]-[#6X3:2]=[#8X1+0] 1.5294117647058822 1.53 0.008609235394486625 0.008883296815421814
[#8:1]-[#1:2] 0.9751417004048585 0.98 0.007215581971466047 0.00666908691546258
[#16X4,#16X3:1]~[#8X1:2] 1.469257641921397 1.48 0.008587672497985418 0.005858563611915231
[#6X4:1]-[#7X3:2]-[#6X3]=[#8X1+0] 1.4625 1.47 0.007074830785441664 0.005620451562773215
[#16X2,#16X1-1,#16X3+1:1]-[#6X3:2] 1.7566831683168316 1.76 0.011071745523441864 0.008538695597726806
[#6X3:1]-[#7X2:2] 1.387014925373134 1.37 0.016283638632976938 0.012722887827752155
[#16X4,#16X3!+1:1]-[#6:2] 1.8121951219512198 1.83 0.014946238562207 0.011481610324280868
[#6X4:1]-[#9:2] 1.3603086419753083 1.37 0.012291997326269687 0.00649840607978203
[#6:1]-[#17:2] 1.749 1.72 0.016678496041208035 0.006576481479463799
[#6:1]-[#9:2] 1.3540277777777778 1.35 0.0050074667603670275 0.005007340031593612
[#6X3:1]-[#8X2H1:2] 1.3598360655737705 1.37 0.00886845861848962 0.00850343079424692
[#7X3:1]-[#7X2:2] 1.364054054054054 1.38 0.014977615809903498 0.010956964927564369
[#6X3:1](=[#8X1])-[#8X2H0:2] 1.3546875 1.33 0.018190356052422228 0.013399373873357932
[#6:1]-[#8:2] 1.4262765957446806 1.42 0.007828070363588263 0.007650419931750464
[#6X3:1]-[#8X2:2] 1.3627586206896551 1.36 0.011146154546926305 0.009255819304780567
[#6:1]-[#35:2] 1.9117333333333333 1.92 0.005185085088531221 0.004923323693457256
[#16X2,#16X1-1,#16X3+1:1]-[#6X4:2] 1.8375342465753426 1.8 0.020379942039858677 0.006730622902417905
[#7:1]~[#8X1:2] 1.2372602739726029 1.27 0.026529273598002796 0.00830398474891471
[#6:1]#[#7:2] 1.1665217391304352 1.16 0.006071935250075893 0.004630746934169189
[#6X2:1]-[#6:2] 1.4314814814814818 1.44 0.006239832858827831 0.005544386710918769
[#7:1]-[#8X2:2] 1.4139130434782607 1.35 0.04507708786748528 0.010976207962595021
[#16X4,#16X3:1]~[#7:2] 1.7186046511627908 1.8 0.05056834035669489 0.021200768859726816
[#6X3:1](~[#8X1])~[#8X1:2] 1.259 1.25 0.007127234095738039 0.004598358293101795
[#7:1]=[#7:2] 1.2797297297297299 1.31 0.028101395359759095 0.014763043381297868
[#7X2:1]-[#7X2:2] 1.373076923076923 1.32 0.03839220414426199 0.015951771612579154
[#6X4:1]-[#17:2] 1.8032 1.79 0.009958994348990778 0.004630552274090023
[#6X2:1]-[#6X4:2] 1.46125 1.5 0.02665603461250128 0.011894933194689662
[#16X4,#16X3:1]~[#7X2:2] 1.6418750000000002 1.74 0.06096443704404639 0.03605610768322539
[#7:1]-[#7:2] 1.4137499999999998 1.42 0.011478482775737339 0.007766732578412697
[#15:1]~[#8X2:2] 1.6275 1.65 0.018567040275691504 0.011572523168496936
[#7:1]:[#7:2] 1.3353333333333333 1.36 0.01850912521768768 0.0061059237592585745
[#6X2:1]#[#6X2:2] 1.2146666666666668 1.23 0.012649821614054113 0.0051733445785698854
[#6X4:1]-[#35:2] 1.9749999999999999 1.96 0.011822358392359924 0.009794888589851036
[#15:1]-[#7:2] 1.6591666666666667 1.66 0.01772529027272039 0.0113035414899325
[#15:1]~[#8X1:2] 1.4858333333333331 1.51 0.016306511963271327 0.006510151312680668
[#6X2:1]-[#7:2] 1.3345454545454545 1.34 0.005478802607989216 0.005668199760101255
[#16:1]-[#1:2] 1.3499999999999999 1.34 0.007407407407407415 8.673617379884035e-19
[#16X4,#16X3:1]-[#8X2:2] 1.6588888888888889 1.84 0.10941202023536989 0.016142290599924235
[#16:1]=[#6:2] 1.6724999999999999 1.67 0.016300571648683936 0.011423741343752266
[#6X2:1]-[#1:2] 1.0714285714285716 1.08 0.008010680907877177 0.0032703467860923643
[#16X2,#16X1-1:1]-[#7:2] 1.7183333333333335 1.67 0.027683675351018174 0.020803979034943194
[#6X3:1]-[#8X1-1:2] 1.2783333333333333 1.28 0.006541817931673275 0.005436995966359214
[#7:1]-[#9:2] 1.4579999999999997 1.45 0.02441924694680902 0.012656542638750462
[#15:1]~[#6:2] 1.826 1.85 0.013199889126475023 0.007593194982726667
[#6X2:1]=[#7:2] 1.2075 1.22 0.010365013774104693 0.0036382609938602492
[#15:1]-[#17:2] 2.06 2.06 0.004854483327441975 2.3565453045942472e-05
[#6X2:1]=[#6X3:2] 1.3125 1.32 0.005725190839694662 0.0033054404724596922
[#16:1]-[#15:2] 2.15 2.11 0.01825479566305261 0.01851797405198934
[#16X2:1]-[#8X2:2] 1.68 1.67 0.005952380952380958 0.0
[#15:1]-[#35:2] 2.27 2.27 0.0 0.0
[#7:1]-[#35:2] 1.8766666666666667 1.87 0.007055272590077311 0.006554437199200332
[#16:1]-[#16:2] 2.1 2.1 0.006334446751527265 0.002191688437369107
[#7:1]#[#7:2] 1.1133333333333335 1.12 0.00600600600600601 0.004246887574693982
[#6X2:1]-[#8X2:2] 1.32 1.32 0.0 0.0
[#7:1]-[#17:2] 1.7850000000000001 1.79 0.014047589151180324 0.002997865394274237
[#15:1]=[#7:2] 1.59 1.6 0.006329113924050638 0.006329113924050638
[#8X2:1]-[#8X2,#8X1-1:2] 1.455 1.42 0.023951247165532902 0.010062358276644
[#16X2:1]=[#8X1,#7X2:2] 1.52 1.52 0.02633402633402636 0.0006930006930006942
[#6X3:1]~[#8X2+1:2]~[#6X3] 1.355 1.38 0.01857500817082456 0.011275738097832015
[#7+1:1]=[#7-1:2] 1.145 1.15 0.004385964912280706 0.004385964912280706
[#16:1]-[#17:2] 2.14 2.19 0.023364485981308327 0.0
[#16:1]-[#35:2] 2.33 2.33 0.0 0.0
[#6X2:1]=[#16:2] 1.59 1.59 0.0 0.0
[#15:1]-[#1:2] 1.41 1.41 0.0 0.0
