[#6X4:1]-[#1:2] 1.0964531081864084
[#6X3:1]:[#6X3:2] 1.392213143872114
[#6X3:1]-[#1:2] 1.0887769338087119
[#6X4:1]-[#6X4:2] 1.5277887492519449
[#7:1]-[#1:2] 1.0189310611928737
[#6X4:1]-[#6X3:2] 1.5010195758564437
[#6X3:1]-[#7X3:2] 1.391650312221231
[#6:1]-[#7:2] 1.4646836638338054
[#6X3:1]-[#6X3:2] 1.456197757390418
[#6:1]=[#8X1+0,#8X2+1:2] 1.2306918238993712
[#6X4:1]-[#8X2H0:2] 1.4237301587301585
[#6X3:1]=[#6X3:2] 1.3707596899224805
[#6X3:1]:[#7X2,#7X3+1:2] 1.3327881619937696
[#6X3:1](=[#8X1+0])-[#7X3:2] 1.3838103756708406
[#6X3:1]=[#7X2,#7X3+1:2] 1.3104093567251462
[#16X4,#16X3:1]~[#8X1:2] 1.480865800865801
[#6X4:1]-[#7X3:2]-[#6X3]=[#8X1+0] 1.447164502164502
[#6X4:1]-[#6X3:2]=[#8X1+0] 1.518729792147806
[#6X3a:1]-[#8X2H0:2] 1.3648872180451126
[#16X4,#16X3!+1:1]-[#6:2] 1.8142571428571428
[#8:1]-[#1:2] 0.9745454545454546
[#6X3:1]-[#7X2:2] 1.377391304347826
[#16X2,#16X1-1,#16X3+1:1]-[#6X3:2] 1.766153846153846
[#6X4:1]-[#9:2] 1.358270042194093
[#6:1]-[#17:2] 1.7507731958762889
[#6:1]-[#9:2] 1.3531976744186043
[#6X3:1]-[#8X2H1:2] 1.369939393939394
[#6X3:1]-[#8X2:2] 1.3715189873417721
[#7X3:1]-[#7X2:2] 1.340071942446043
[#6X3:1](=[#8X1])-[#8X2H0:2] 1.3431147540983608
[#6:1]-[#8:2] 1.428264462809917
[#16X4,#16X3:1]~[#7:2] 1.7666055045871558
[#6X3:1](~[#8X1])~[#8X1:2] 1.2695833333333333
[#16X2,#16X1-1,#16X3+1:1]-[#6X4:2] 1.8411956521739132
[#6:1]#[#7:2] 1.1673033707865168
[#6:1]-[#35:2] 1.9058139534883718
[#7:1]~[#8X1:2] 1.2395999999999998
[#6X2:1]-[#6:2] 1.4341095890410958
[#7:1]-[#8X2:2] 1.4095522388059702
[#7:1]=[#7:2] 1.2691489361702128
[#7X2:1]-[#7X2:2] 1.3599999999999999
[#16X4,#16X3:1]-[#8X2:2] 1.7133333333333334
[#7:1]-[#7:2] 1.3871875
[#6X2:1]-[#6X4:2] 1.4622580645161287
[#15:1]~[#8X2:2] 1.6382758620689655
[#16X4,#16X3:1]~[#7X2:2] 1.6896551724137934
[#6X4:1]-[#17:2] 1.8067857142857142
[#6X2:1]#[#6X2:2] 1.21695652173913
[#6X3:1]-[#8X1-1:2] 1.2547058823529411
[#7:1]:[#7:2] 1.305625
[#15:1]~[#8X1:2] 1.514375
[#6X4:1]-[#35:2] 1.963125
[#16:1]=[#6:2] 1.682
[#16:1]-[#1:2] 1.35
[#15:1]-[#7:2] 1.7484615384615385
[#16X2,#16X1-1:1]-[#7:2] 1.7454545454545454
[#16:1]-[#15:2] 2.16
[#6X2:1]-[#1:2] 1.0711111111111111
[#6X2:1]-[#7:2] 1.3457142857142856
[#15:1]=[#16X1:2] 1.9716666666666667
[#6X2:1]=[#7:2] 1.2133333333333332
[#15:1]-[#17:2] 2.06
[#15:1]~[#6:2] 1.812
[#7:1]-[#9:2] 1.402
[#6X2:1]-[#8X2:2] 1.3125
[#6X2:1]=[#6X3:2] 1.31
[#16X2:1]-[#8X2:2] 1.67
[#7:1]#[#7:2] 1.1150000000000002
[#7:1]-[#35:2] 1.8633333333333335
[#16:1]-[#16:2] 2.1300000000000003
[#7+1:1]=[#7-1:2] 1.12
[#16:1]-[#17:2] 2.1633333333333336
[#15:1]-[#35:2] 2.58
[#15:1]=[#7:2] 1.69
[#6X3:1]~[#8X2+1:2]~[#6X3] 1.3450000000000002
[#7:1]-[#17:2] 1.81
[#6X2:1]=[#16:2] 1.6
[#8X2:1]-[#8X2,#8X1-1:2] 1.4449999999999998
[#16X2:1]=[#8X1,#7X2:2] 1.52
[#15:1]-[#1:2] 1.42
[#16:1]-[#35:2] 2.15
[#16:1]-[#6:2] 1.66
