[*:1]~[#6X4:2]-[*:3] 109.73011190080145 110.06 0.015593847645816433 0.023010764621238976
[*:1]~[#6X3:2]~[*:3] 119.14366718308575 119.83 0.022511030608032122 0.0286198446405045
[#1:1]-[#6X3:2]~[*:3] 119.84277124622102 119.67 0.007776861658191938 0.008671765399020256
[#1:1]-[#6X4:2]-[#1:3] 108.33849561605906 108.58 0.008039302909143906 0.00636618749867387
[*:1]~;!@[*;X3;r5:2]~;@[*;r5:3] 124.76226018396846 124.76 0.026846540423164308 0.019395110179214126
[*;r3:1]~;@[*;r3:2]~;!@[*:3] 117.44692176870747 116.94 0.013347290469827676 0.015584938538179957
[*:1]~[#7X3$(*~[#6X3,#6X2,#7X2+0]):2]~[*:3] 119.0562731707317 119.17 0.04630429459625727 0.03586173489477895
[#1:1]-[#7X3$(*~[#6X3,#6X2,#7X2+0]):2]-[*:3] 118.14780612244897 117.58 0.030245379231457547 0.022378003555104033
[*:1]-[#8:2]-[*:3] 111.96243553008595 111.99 0.04589313150308412 0.04786783746057642
[*:1]-[#16X4,#16X3+0:2]~[*:3] 106.9598596491228 106.81 0.022987331261873665 0.025411019049551422
[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3] 109.2663 109.83 0.016126720816755022 0.015718208206984313
[!#1:1]-[#6r4:2]-;!@[#1:3] 113.76825503355705 113.55 0.012343862155047503 0.010107820626401264
[*:1]~[#7X2+0:2]~[*:3] 117.96837278106509 118.77 0.02158017691519877 0.02183784442208401
[*;r3:1]1~;@[*;r3:2]~;@[*;r3:3]1 59.990460526315786 60.85 0.016040118070613837 0.011407455854741061
[*;r6:1]~;@[*;r5:2]~;@[*;r5;x2:3] 126.74959183673471 123.39 0.05879232798410099 0.03302486162372477
[*:1]~[#7X2+0r5:2]~[*:3] 106.27222222222224 107.46 0.02763173130872459 0.015021512457792544
[#1:1]-[*;r3:2]~;!@[*:3] 115.13370044052863 113.97 0.011227276500989675 0.007591596505730283
[*:1]~[#7X4,#7X3,#7X2-1:2]~[*:3] 113.18639999999999 113.05 0.024339861268149784 0.02024273291997566
[#8X1:1]~[#6X3:2]~[#8:3] 123.65839506172841 123.88 0.01927231343570974 0.016515579135619247
[!#1:1]-[#6r4:2]-;!@[!#1:3] 115.23025423728812 119.62 0.039866601719204815 0.028742233045584608
[*:1]~[#16X4:2]~[*:3] 120.37596491228072 117.37 0.026621417968689543 0.013332082406344538
[*:1]~[#6X2:2]~[*:3] 178.06490384615384 178.03 0.009130585286662806 0.006555544184255722
[*:1]~[#15:2]~[*:3] 108.89425287356325 108.38 0.051919084465497756 0.035019691350763285
[#6X3:1]-[#16X2:2]-[#6X3:3] 90.84934210526315 92.72 0.036090116410123 0.025038014817948828
[#6,#7,#8:1]-[#7X3:2](~[#8X1])~[#8X1:3] 117.57000000000001 121.08 0.02991192866288044 0.007714099832624372
[#6r4:1]-;@[#6r4:2]-;@[#6r4:3] 87.34322580645163 95.54 0.09420652337816374 0.019834221262604354
[*:1]~;!@[*;r3:2]~;!@[*:3] 115.02603448275865 117.26 0.027831856517618356 0.022290750740714946
[*:1]@-[r!r6;#7X4,#7X3,#7X2-1:2]@-[*:3] 98.46115384615383 105.84 0.09540878456801881 0.07381314745071033
[#6X3,#7:1]~;@[#8;r:2]~;@[#6X3,#7:3] 109.19326530612246 108.18 0.03666090261150506 0.03571740494571563
[#8X1:1]~[#7X3:2]~[#8X1:3] 124.45486486486486 124.97 0.010724997408896894 0.01162229140857747
[*:1]~[#16X2,#16X3+1:2]~[*:3] 96.61999999999999 101.21 0.05602962716183877 0.04271252930058736
[#6X3:1]-[#16X2:2]-[#6X4:3] 96.63225806451614 99.19 0.06502817377678116 0.03994293652110112
[#1:1]-[#6X3:2]-[#1:3] 117.69411764705882 115.91 0.015022662165756102 0.011505411189498781
[#6X3:1]-[#16X2:2]-[#1:3] 94.64200000000001 95.0 0.020533458013094447 0.007173199670100633
[*:1]~[#16X3$(*~[#8X1,#7X2]):2]~[*:3] 101.20333333333333 104.58 0.08212108952400436 0.05201020598639833
[#1:1]-[#7X2+0:2]~[*:3] 111.61399999999999 115.55 0.03551609022397926 0.015983172404795055
[*:1]~[#7X2:2]~[#7X1:3] 175.21800000000002 175.87 0.007997820913619441 0.006188197199840806
[*:1]~[#7X2:2]~[*:3] 176.01999999999998 176.02 0.018754461427386054 0.00035160619651396566
[*:1]=[#16X2:2]=[#8:3] 112.62 112.65 0.00026638252530634997 0.0
[*:1]-[#8X2+1:2]=[*:3] 122.99 125.16 0.01764371087080252 0.0
[*:1]~[#7X2+0:2]~[#6X2:3](~[#16X1]) 144.26 145.09 0.005753500623873649 0.0
