[#6X4:1]-[#1:2] 741.9982242089578
[#6X3:1]:[#6X3:2] 844.8764650145773
[#6X3:1]-[#1:2] 793.7430144927537
[#6X4:1]-[#6X4:2] 488.2590838509317
[#6X4:1]-[#6X3:2] 550.0000086430424
[#7:1]-[#1:2] 915.8988538932633
[#6X3:1]-[#7X3:2] 736.1869482288828
[#6:1]-[#7:2] 528.6492012133467
[#6X3:1]-[#6X3:2] 583.0802057142857
[#6:1]=[#8X1+0,#8X2+1:2] 1588.0789261744965
[#6X4:1]-[#8X2H0:2] 547.1586909581647
[#6X3:1]:[#7X2,#7X3+1:2] 918.9174137931034
[#6X3:1]=[#6X3:2] 987.1407006369426
[#6X3:1](=[#8X1+0])-[#7X3:2] 696.7245167286246
[#6X3:1]=[#7X2,#7X3+1:2] 1028.8198556701032
[#6X4:1]-[#7X3:2]-[#6X3]=[#8X1+0] 582.0005088495575
[#16X4,#16X3:1]~[#8X1:2] 1142.5925721153847
[#6X4:1]-[#6X3:2]=[#8X1+0] 440.0352551020408
[#6X3a:1]-[#8X2H0:2] 677.2726628895184
[#16X4,#16X3!+1:1]-[#6:2] 260.6242281879194
[#6X3:1]-[#7X2:2] 658.532380952381
[#8:1]-[#1:2] 1049.2391760299624
[#16X2,#16X1-1,#16X3+1:1]-[#6X3:2] 388.87725738396625
[#6X4:1]-[#9:2] 698.3415189873418
[#6:1]-[#17:2] 432.54489690721647
[#6:1]-[#9:2] 796.288488372093
[#6X3:1]-[#8X2H1:2] 708.7601265822785
[#6X3:1]-[#8X2:2] 654.348954248366
[#7X3:1]-[#7X2:2] 512.5496031746031
[#6X3:1](=[#8X1])-[#8X2H0:2] 639.3743697478994
[#6:1]-[#8:2] 608.6757522123894
[#16X4,#16X3:1]~[#7:2] 356.9514423076923
[#6X3:1](~[#8X1])~[#8X1:2] 774.7575
[#6:1]-[#35:2] 353.24825581395345
[#7:1]~[#8X1:2] 1340.5682666666667
[#16X2,#16X1-1,#16X3+1:1]-[#6X4:2] 304.3728378378378
[#6X2:1]-[#6:2] 738.3208333333334
[#6:1]#[#7:2] 2657.1154411764705
[#7:1]-[#8X2:2] 436.31542372881364
[#7X2:1]-[#7X2:2] 677.0686046511628
[#7:1]=[#7:2] 935.1171428571428
[#7:1]-[#7:2] 557.5206666666668
[#16X4,#16X3:1]-[#8X2:2] 418.357
[#16X4,#16X3:1]~[#7X2:2] 308.7927586206897
[#6X4:1]-[#17:2] 361.1388888888889
[#6X2:1]-[#6X4:2] 647.2549999999999
[#15:1]~[#8X2:2] 628.8447368421052
[#6X2:1]#[#6X2:2] 2180.749411764706
[#6X4:1]-[#35:2] 270.25874999999996
[#16:1]=[#6:2] 513.858
[#16:1]-[#1:2] 562.3157142857143
[#7:1]:[#7:2] 732.9692857142855
[#15:1]-[#7:2] 438.0992307692308
[#15:1]~[#8X1:2] 1298.0108333333335
[#16X2,#16X1-1:1]-[#7:2] 397.05727272727273
[#6X3:1]-[#8X1-1:2] 1476.4618181818182
[#6X2:1]-[#1:2] 874.4977777777779
[#16:1]-[#15:2] 288.885
[#6X2:1]=[#7:2] 2373.996666666667
[#15:1]=[#16X1:2] 421.898
[#7:1]-[#9:2] 330.754
[#6X2:1]-[#8X2:2] 732.0025
[#6X2:1]=[#6X3:2] 1166.285
[#15:1]-[#17:2] 277.295
[#16X2:1]-[#8X2:2] 192.26
[#7:1]#[#7:2] 2199.9449999999997
[#16:1]-[#16:2] 181.31333333333336
[#7+1:1]=[#7-1:2] 1505.2433333333336
[#16:1]-[#17:2] 256.06333333333333
[#15:1]-[#35:2] 93.06
[#6X2:1]-[#7:2] 932.8866666666667
[#15:1]=[#7:2] 420.67999999999995
[#6X3:1]~[#8X2+1:2]~[#6X3] 661.8
[#7:1]-[#17:2] 244.975
[#6X2:1]=[#16:2] 725.44
[#16X2:1]=[#8X1,#7X2:2] 1303.7199999999998
[#7:1]-[#35:2] 328.03
[#15:1]-[#1:2] 468.68
[#15:1]~[#6:2] 318.55
[#8X2:1]-[#8X2,#8X1-1:2] 446.35
[#16:1]-[#35:2] 216.15
[#16:1]-[#6:2] 307.27
